DateTime,AddedIPs,RemovedIPs
1656297879,122,250
1656298543,85,147
1656299263,87,148
1656299769,11,11
1656300222,100,179
1656300941,80,146
1656301716,99,162
1656302382,103,161
1656303157,100,135
1656303607,10,6
1656303822,88,137
1656304541,74,130
1656305262,92,131
1656305766,9,4
1656305982,103,126
1656306702,77,110
1656307204,1,0
1656307720,131,176
1656308382,105,128
1656309101,76,118
1656309610,16,8
1656309821,88,127
1656310541,90,117
1656311262,60,135
1656311768,18,12
1656312221,91,164
1656312941,78,107
1656313961,102,162
1656314621,111,106
1656315343,83,137
1656315847,22,9
1656316063,93,115
1656316782,80,105
1656317504,61,141
1656318005,31,26
1656318222,77,132
1656318941,61,129
1656319603,62,110
1656320168,8,3
1656320625,117,165
1656321345,89,183
1656322118,85,135
1656322781,80,108
1656323503,76,124
1656324011,13,12
1656324222,88,112
1656324941,83,114
1656325663,87,113
1656326180,15,25
1656326622,103,163
1656327341,83,111
1656328113,89,131
1656328782,74,101
1656329504,55,87
1656330010,10,0
1656330221,75,113
1656330943,81,101
1656331662,70,88
1656332171,12,16
1656332682,114,139
1656333343,76,88
1656334113,297,102
1656334566,2,0
1656334781,62,87
1656335504,65,87
1656336007,14,15
1656336462,82,95
1656337182,67,74
1656337958,74,80
1656338622,60,72
1656339343,61,73
1656339845,12,11
1656340064,56,78
1656340781,61,55
1656341503,59,70
1656342011,12,8
1656342221,56,58
1656342941,85,54
1656343661,61,54
1656344165,18,7
1656344381,55,64
1656345101,47,60
1656345821,61,62
1656346329,13,8
1656346541,46,68
1656347319,56,70
1656347981,38,64
1656348490,12,11
1656348703,64,63
1656349423,53,77
1656350141,50,70
1656350404,12,11
1656350883,47,66
1656351583,49,74
1656352356,69,75
1656353261,69,81
1656353982,47,67
1656354490,9,6
1656354943,71,85
1656355662,53,71
1656356447,67,111
1656357102,58,68
1656357823,40,67
1656358329,18,9
1656358541,42,67
1656359262,49,59
1656359981,59,341
1656360486,9,14
1656360943,59,80
1656361661,45,77
1656361924,12,9
1656362438,68,59
1656363101,49,58
1656363822,44,64
1656364329,12,4
1656364543,44,69
1656365261,40,67
1656365982,59,62
1656366487,7,5
1656366941,65,56
1656367661,33,57
1656368437,49,61
1656369100,56,56
1656369822,37,53
1656370326,13,9
1656370541,53,63
1656371262,39,129
1656371981,42,57
1656372249,11,9
1656372702,41,41
1656373421,45,39
1656374197,106,55
1656374862,71,37
1656375582,40,33
1656376088,8,12
1656376301,39,55
1656376566,9,8
1656377022,32,43
1656377741,42,36
1656378249,8,11
1656378701,53,47
1656379422,41,40
1656380194,56,58
1656380862,32,37
1656381581,37,61
1656382084,10,8
1656382301,43,54
1656383021,37,46
1656383741,25,53
1656384246,15,8
1656384701,56,76
1656385421,36,59
1656386193,58,57
1656386863,51,53
1656387582,34,64
1656388089,5,10
1656388302,28,58
1656389021,44,64
1656389795,5,81755
1656390246,10,12
1656390463,81704,9
1656391238,57,72
1656391903,50,68
1656392164,8,15
1656392622,41,52
1656393341,37,63
1656394115,69,80
1656394564,2,0
1656394782,51,68
1656395501,47,63
1656396013,12,9
1656396223,41,62
1656396943,35,57
1656397663,51,50
1656398167,10,16
1656398383,48,55
1656399101,50,56
1656399820,46,65
1656400601,54,101
1656401261,38,67
1656401982,51,70
1656402701,44,60
1656403478,77,71
1656404141,47,62
1656404863,41,57
1656405366,16,6
1656405582,41,50
1656406087,12,12
1656406302,41,67
1656407021,38,66
1656407529,16,10
1656407741,26,73
1656408462,31,54
1656409183,42,81
1656409686,11,13
1656409901,60,59
1656410621,39,99
1656411342,31,87
1656411850,13,11
1656412303,52,118
1656413021,41,75
1656413795,38,83
1656414462,50,70
1656415181,48,84
1656415684,17,12
1656415902,58,66
1656416622,45,78
1656417342,36,76
1656417606,12,13
1656418063,34,67
1656418781,42,79
1656419552,46,94
1656420221,41,67
1656420729,12,17
1656420941,31,63
1656421447,13,11
1656421663,37,77
1656422382,37,60
1656423102,59,70
1656423607,13,14
1656423821,41,63
1656424541,49,74
1656425261,41,71
1656425525,15,7
1656425982,31,65
1656426702,47,60
1656427475,55,84
1656428144,47,63
1656428861,45,84
1656429368,8,16
1656429822,63,113
1656430542,38,52
1656431312,60,59
1656431985,44,73
1656432702,48,57
1656433204,7,12
1656433901,63,78
1656434622,34,61
1656435126,12,11
1656435401,49,77
1656436061,38,65
1656436784,41,54
1656437048,10,12
1656437501,38,46
1656438244,39,57
1656438940,50,59
1656439661,44,99
1656440382,41,49
1656441157,48,66
1656441822,46,59
1656442541,60,61
1656443049,12,19
1656443501,73,76
1656444220,88,41
1656445000,301,63
1656445661,230,51
1656446381,453,62
1656447155,178,58
1656447820,63,41
1656448543,116,49
1656449055,15,10
1656449261,130,46
1656450048,104,50
1656450701,106,45
1656450963,18,6
1656451421,82,44
1656452141,88,47
1656453159,132,69
1656453821,85,40
1656454543,85,49
1656455047,9,12
1656455502,100,53
1656456221,86,41
1656456998,39,52
1656457663,84,36
1656458382,59,49
1656458884,7,12
1656459101,54,45
1656459822,74,52
1656460542,58,52
1656460809,10,12
1656461262,58,43
1656462222,80,52
1656462723,7,13
1656462941,51,34
1656463661,59,36
1656464381,75,29
1656464656,15,22
1656465101,51,46
1656465878,57,53
1656466598,60,53
1656467261,39,30
1656467982,40,41
1656468759,60,59
1656469421,50,38
1656470141,48,36
1656470645,19,14
1656471101,75,68
1656471821,42,35
1656472600,57,59
1656473261,39,57
1656473981,49,40
1656474484,12,14
1656474701,41,38
1656475421,32,46
1656476141,38,46
1656476653,9,11
1656476860,37,42
1656477581,45,56
1656478303,35,46
1656478563,12,6
1656479021,35,45
1656479529,12,13
1656479741,44,38
1656480520,68,67
1656481182,43,39
1656481924,38,44
1656482404,10,7
1656482625,32,40
1656483341,31,36
1656484062,32,45
1656484580,9,15
1656485021,59,62
1656485741,47,43
1656486514,66,44
1656487181,33,41
1656487901,33,36
1656488411,12,15
1656488623,54,43
1656489343,38,39
1656490063,46,65
1656490570,21,31
1656490781,35,67
1656491501,43,73
1656492222,47,75
1656492728,9,15
1656492944,39,76
1656493662,29,65
1656494165,11,13
1656494381,36,86
1656494888,13,13
1656495102,41,88
1656495821,38,141
1656496541,47,123
1656496807,10,16
1656497262,43,130
1656497981,45,132
